Species,Population,Year,Altitude
S,14,2111,875
S,534,2111,925
S,507,2111,975
S,25,2111,1025
S,44,2111,1075
S,14,2111,1125
S,142,2111,1175
S,52,2111,1225
S,3,2111,1275
S,5,2111,1325
S,0,2111,1375
S,0,2111,1425
S,76,2111,1475
S,61,2111,1525
S,0,2111,1575
S,0,2111,1625
S,0,2111,1675
S,0,2111,1725
S,0,2111,1775
S,0,2111,1825
S,0,2111,1875
S,0,2111,1925
S,1,2111,1975
S,0,2112,225
S,3,2112,275
S,211,2112,325
S,59,2112,375
S,45,2112,425
S,742,2112,475
S,4864,2112,525
S,1610,2112,575
S,1770,2112,625
S,32,2112,675
S,35,2112,725
S,252,2112,775
S,223,2112,825
S,16,2112,875
S,529,2112,925
S,490,2112,975
S,25,2112,1025
S,48,2112,1075
S,14,2112,1125
S,148,2112,1175
S,54,2112,1225
S,3,2112,1275
S,4,2112,1325
S,0,2112,1375
S,0,2112,1425
S,77,2112,1475
S,65,2112,1525
S,0,2112,1575
S,0,2112,1625
S,0,2112,1675
S,0,2112,1725
S,0,2112,1775
S,0,2112,1825
S,0,2112,1875
S,0,2112,1925
S,1,2112,1975
S,0,2113,225
S,2,2113,275
S,217,2113,325
S,55,2113,375
S,43,2113,425
S,747,2113,475
S,4826,2113,525
S,1637,2113,575
S,1756,2113,625
S,33,2113,675
S,35,2113,725
S,265,2113,775
S,223,2113,825
S,17,2113,875
S,506,2113,925
S,513,2113,975
S,21,2113,1025
S,45,2113,1075
S,16,2113,1125
S,150,2113,1175
S,51,2113,1225
S,2,2113,1275
S,3,2113,1325
S,0,2113,1375
S,0,2113,1425
S,74,2113,1475
S,67,2113,1525
S,0,2113,1575
S,0,2113,1625
S,0,2113,1675
S,0,2113,1725
S,0,2113,1775
S,0,2113,1825
S,0,2113,1875
S,0,2113,1925
S,1,2113,1975
S,0,2114,225
S,2,2114,275
S,207,2114,325
S,59,2114,375
S,43,2114,425
S,725,2114,475
S,4858,2114,525
S,1644,2114,575
S,1729,2114,625
S,34,2114,675
S,35,2114,725
S,262,2114,775
S,233,2114,825
S,15,2114,875
S,514,2114,925
S,511,2114,975
S,18,2114,1025
S,48,2114,1075
S,19,2114,1125
S,153,2114,1175
S,47,2114,1225
S,2,2114,1275
S,3,2114,1325
S,0,2114,1375
S,0,2114,1425
S,72,2114,1475
S,66,2114,1525
S,0,2114,1575
S,0,2114,1625
S,0,2114,1675
S,0,2114,1725
S,0,2114,1775
S,0,2114,1825
S,0,2114,1875
S,0,2114,1925
S,1,2114,1975
S,0,2115,225
S,2,2115,275
S,206,2115,325
S,62,2115,375
S,43,2115,425
S,730,2115,475
S,4834,2115,525
S,1643,2115,575
S,1755,2115,625
S,36,2115,675
S,34,2115,725
S,277,2115,775
S,229,2115,825
S,13,2115,875
S,506,2115,925
S,499,2115,975
S,20,2115,1025
S,46,2115,1075
S,19,2115,1125
S,163,2115,1175
S,46,2115,1225
S,2,2115,1275
S,2,2115,1325
S,0,2115,1375
S,0,2115,1425
S,73,2115,1475
S,63,2115,1525
S,0,2115,1575
S,0,2115,1625
S,0,2115,1675
S,0,2115,1725
S,0,2115,1775
S,0,2115,1825
S,0,2115,1875
S,0,2115,1925
S,1,2115,1975
S,0,2116,225
S,1,2116,275
S,202,2116,325
S,51,2116,375
S,36,2116,425
S,743,2116,475
S,4815,2116,525
S,1677,2116,575
S,1763,2116,625
S,32,2116,675
S,40,2116,725
S,264,2116,775
S,219,2116,825
S,12,2116,875
S,517,2116,925
S,492,2116,975
S,24,2116,1025
S,46,2116,1075
S,18,2116,1125
S,168,2116,1175
S,44,2116,1225
S,3,2116,1275
S,3,2116,1325
S,0,2116,1375
S,0,2116,1425
S,81,2116,1475
S,67,2116,1525
S,0,2116,1575
S,0,2116,1625
S,0,2116,1675
S,0,2116,1725
S,0,2116,1775
S,0,2116,1825
S,0,2116,1875
S,0,2116,1925
S,1,2116,1975
S,0,2117,225
S,1,2117,275
S,202,2117,325
S,48,2117,375
S,37,2117,425
S,734,2117,475
S,4827,2117,525
S,1664,2117,575
S,1751,2117,625
S,32,2117,675
S,39,2117,725
S,275,2117,775
S,215,2117,825
S,11,2117,875
S,529,2117,925
S,485,2117,975
S,27,2117,1025
S,37,2117,1075
S,20,2117,1125
S,175,2117,1175
S,43,2117,1225
S,5,2117,1275
S,4,2117,1325
S,0,2117,1375
S,0,2117,1425
S,76,2117,1475
S,62,2117,1525
S,0,2117,1575
S,0,2117,1625
S,0,2117,1675
S,0,2117,1725
S,0,2117,1775
S,0,2117,1825
S,0,2117,1875
S,0,2117,1925
S,1,2117,1975
S,0,2118,225
S,2,2118,275
S,205,2118,325
S,48,2118,375
S,31,2118,425
S,727,2118,475
S,4821,2118,525
S,1669,2118,575
S,1740,2118,625
S,41,2118,675
S,38,2118,725
S,279,2118,775
S,201,2118,825
S,15,2118,875
S,537,2118,925
S,473,2118,975
S,30,2118,1025
S,35,2118,1075
S,18,2118,1125
S,177,2118,1175
S,42,2118,1225
S,6,2118,1275
S,6,2118,1325
S,0,2118,1375
S,0,2118,1425
S,77,2118,1475
S,61,2118,1525
S,0,2118,1575
S,0,2118,1625
S,0,2118,1675
S,0,2118,1725
S,0,2118,1775
S,0,2118,1825
S,0,2118,1875
S,0,2118,1925
S,0,2118,1975
S,0,2119,225
S,2,2119,275
S,212,2119,325
S,54,2119,375
S,31,2119,425
S,737,2119,475
S,4768,2119,525
S,1652,2119,575
S,1732,2119,625
S,40,2119,675
S,37,2119,725
S,294,2119,775
S,186,2119,825
S,19,2119,875
S,541,2119,925
S,495,2119,975
S,29,2119,1025
S,45,2119,1075
S,19,2119,1125
S,182,2119,1175
S,37,2119,1225
S,4,2119,1275
S,6,2119,1325
S,0,2119,1375
S,0,2119,1425
S,73,2119,1475
S,60,2119,1525
S,0,2119,1575
S,0,2119,1625
S,0,2119,1675
S,0,2119,1725
S,0,2119,1775
S,0,2119,1825
S,0,2119,1875
S,0,2119,1925
S,0,2119,1975
S,0,2120,225
S,2,2120,275
S,212,2120,325
S,52,2120,375
S,27,2120,425
S,720,2120,475
S,4783,2120,525
S,1660,2120,575
S,1703,2120,625
S,43,2120,675
S,39,2120,725
S,289,2120,775
S,192,2120,825
S,19,2120,875
S,557,2120,925
S,513,2120,975
S,30,2120,1025
S,43,2120,1075
S,19,2120,1125
S,184,2120,1175
S,34,2120,1225
S,6,2120,1275
S,7,2120,1325
S,0,2120,1375
S,0,2120,1425
S,66,2120,1475
S,53,2120,1525
S,0,2120,1575
S,0,2120,1625
S,0,2120,1675
S,0,2120,1725
S,0,2120,1775
S,0,2120,1825
S,0,2120,1875
S,0,2120,1925
S,1,2120,1975
S,0,2121,225
S,2,2121,275
S,217,2121,325
S,54,2121,375
S,27,2121,425
S,703,2121,475
S,4833,2121,525
S,1662,2121,575
S,1705,2121,625
S,43,2121,675
S,35,2121,725
S,288,2121,775
S,201,2121,825
S,20,2121,875
S,581,2121,925
S,508,2121,975
S,34,2121,1025
S,48,2121,1075
S,19,2121,1125
S,179,2121,1175
S,36,2121,1225
S,7,2121,1275
S,6,2121,1325
S,0,2121,1375
S,0,2121,1425
S,62,2121,1475
S,57,2121,1525
S,0,2121,1575
S,0,2121,1625
S,0,2121,1675
S,0,2121,1725
S,0,2121,1775
S,0,2121,1825
S,0,2121,1875
S,0,2121,1925
S,1,2121,1975
S,0,2122,225
S,2,2122,275
S,227,2122,325
S,55,2122,375
S,30,2122,425
S,734,2122,475
S,4818,2122,525
S,1660,2122,575
S,1710,2122,625
S,39,2122,675
S,31,2122,725
S,302,2122,775
S,192,2122,825
S,18,2122,875
S,566,2122,925
S,492,2122,975
S,34,2122,1025
S,45,2122,1075
S,18,2122,1125
S,169,2122,1175
S,37,2122,1225
S,8,2122,1275
S,5,2122,1325
S,0,2122,1375
S,0,2122,1425
S,62,2122,1475
S,60,2122,1525
S,0,2122,1575
S,0,2122,1625
S,0,2122,1675
S,0,2122,1725
S,0,2122,1775
S,0,2122,1825
S,0,2122,1875
S,0,2122,1925
S,1,2122,1975
S,0,2123,225
S,3,2123,275
S,225,2123,325
S,53,2123,375
S,31,2123,425
S,733,2123,475
S,4778,2123,525
S,1632,2123,575
S,1734,2123,625
S,41,2123,675
S,28,2123,725
S,296,2123,775
S,190,2123,825
S,18,2123,875
S,572,2123,925
S,508,2123,975
S,29,2123,1025
S,55,2123,1075
S,18,2123,1125
S,168,2123,1175
S,35,2123,1225
S,9,2123,1275
S,5,2123,1325
S,0,2123,1375
S,0,2123,1425
S,66,2123,1475
S,62,2123,1525
S,0,2123,1575
S,0,2123,1625
S,0,2123,1675
S,0,2123,1725
S,0,2123,1775
S,0,2123,1825
S,0,2123,1875
S,0,2123,1925
S,1,2123,1975
S,0,2124,225
S,3,2124,275
S,235,2124,325
S,54,2124,375
S,34,2124,425
S,723,2124,475
S,4766,2124,525
S,1619,2124,575
S,1734,2124,625
S,43,2124,675
S,23,2124,725
S,300,2124,775
S,191,2124,825
S,22,2124,875
S,574,2124,925
S,515,2124,975
S,26,2124,1025
S,55,2124,1075
S,19,2124,1125
S,164,2124,1175
S,35,2124,1225
S,9,2124,1275
S,6,2124,1325
S,0,2124,1375
S,0,2124,1425
S,63,2124,1475
S,58,2124,1525
S,0,2124,1575
S,0,2124,1625
S,0,2124,1675
S,0,2124,1725
S,0,2124,1775
S,0,2124,1825
S,0,2124,1875
S,0,2124,1925
S,1,2124,1975
S,0,2125,225
S,3,2125,275
S,247,2125,325
S,59,2125,375
S,38,2125,425
S,707,2125,475
S,4750,2125,525
S,1605,2125,575
S,1768,2125,625
S,46,2125,675
S,23,2125,725
S,296,2125,775
S,190,2125,825
S,24,2125,875
S,562,2125,925
S,527,2125,975
S,24,2125,1025
S,60,2125,1075
S,19,2125,1125
S,171,2125,1175
S,36,2125,1225
S,7,2125,1275
S,5,2125,1325
S,0,2125,1375
S,0,2125,1425
S,71,2125,1475
S,63,2125,1525
S,0,2125,1575
S,0,2125,1625
S,0,2125,1675
S,0,2125,1725
S,0,2125,1775
S,0,2125,1825
S,0,2125,1875
S,0,2125,1925
S,1,2125,1975
Su,0,2025,225
Su,0,2025,275
Su,0,2025,325
Su,0,2025,375
Su,0,2025,425
Su,0,2025,475
Su,0,2025,525
Su,0,2025,575
Su,0,2025,625
Su,0,2025,675
Su,0,2025,725
Su,0,2025,775
Su,0,2025,825
Su,0,2025,875
Su,0,2025,925
Su,0,2025,975
Su,0,2025,1025
Su,0,2025,1075
Su,0,2025,1125
Su,0,2025,1175
Su,0,2025,1225
Su,0,2025,1275
Su,0,2025,1325
Su,0,2025,1375
Su,0,2025,1425
Su,0,2025,1475
Su,0,2025,1525
Su,0,2025,1575
Su,0,2025,1625
Su,0,2025,1675
Su,0,2025,1725
Su,0,2025,1775
Su,0,2025,1825
Su,0,2025,1875
Su,0,2025,1925
Su,0,2025,1975
Su,0,2026,225
Su,0,2026,275
Su,0,2026,325
Su,0,2026,375
Su,0,2026,425
Su,0,2026,475
Su,0,2026,525
Su,0,2026,575
Su,0,2026,625
Su,0,2026,675
Su,0,2026,725
Su,0,2026,775
Su,0,2026,825
Su,0,2026,875
Su,0,2026,925
Su,0,2026,975
Su,0,2026,1025
Su,0,2026,1075
Su,0,2026,1125
Su,0,2026,1175
Su,0,2026,1225
Su,0,2026,1275
Su,0,2026,1325
Su,0,2026,1375
Su,0,2026,1425
Su,0,2026,1475
Su,0,2026,1525
Su,0,2026,1575
Su,0,2026,1625
Su,0,2026,1675
Su,0,2026,1725
Su,0,2026,1775
Su,0,2026,1825
Su,0,2026,1875
Su,0,2026,1925
Su,0,2026,1975
Su,0,2027,225
Su,0,2027,275
Su,0,2027,325
Su,0,2027,375
Su,0,2027,425
Su,0,2027,475
Su,0,2027,525
Su,0,2027,575
Su,0,2027,625
Su,0,2027,675
Su,0,2027,725
Su,0,2027,775
Su,0,2027,825
Su,0,2027,875
Su,0,2027,925
Su,0,2027,975
Su,0,2027,1025
Su,0,2027,1075
Su,0,2027,1125
Su,0,2027,1175
Su,0,2027,1225
Su,0,2027,1275
Su,0,2027,1325
Su,0,2027,1375
Su,0,2027,1425
Su,0,2027,1475
Su,0,2027,1525
Su,0,2027,1575
Su,0,2027,1625
Su,0,2027,1675
Su,0,2027,1725
Su,0,2027,1775
Su,0,2027,1825
Su,0,2027,1875
Su,0,2027,1925
Su,0,2027,1975
Su,0,2028,225
Su,0,2028,275
Su,0,2028,325
Su,0,2028,375
Su,0,2028,425
Su,0,2028,475
Su,0,2028,525
Su,0,2028,575
Su,0,2028,625
Su,0,2028,675
Su,0,2028,725
Su,0,2028,775
Su,0,2028,825
Su,0,2028,875
Su,0,2028,925
Su,0,2028,975
Su,0,2028,1025
Su,0,2028,1075
Su,0,2028,1125
Su,0,2028,1175
Su,0,2028,1225
Su,0,2028,1275
Su,0,2028,1325
Su,0,2028,1375
Su,0,2028,1425
Su,0,2028,1475
Su,0,2028,1525
Su,0,2028,1575
Su,0,2028,1625
Su,0,2028,1675
Su,0,2028,1725
Su,0,2028,1775
Su,0,2028,1825
Su,0,2028,1875
Su,0,2028,1925
Su,0,2028,1975
Su,0,2029,225
Su,0,2029,275
Su,0,2029,325
Su,0,2029,375
Su,0,2029,425
Su,0,2029,475
Su,0,2029,525
Su,0,2029,575
Su,0,2029,625
Su,0,2029,675
Su,0,2029,725
Su,0,2029,775
Su,0,2029,825
Su,0,2029,875
Su,0,2029,925
Su,0,2029,975
Su,0,2029,1025
Su,0,2029,1075
Su,0,2029,1125
Su,0,2029,1175
Su,0,2029,1225
Su,0,2029,1275
Su,0,2029,1325
Su,0,2029,1375
Su,0,2029,1425
Su,0,2029,1475
Su,0,2029,1525
Su,0,2029,1575
Su,0,2029,1625
Su,0,2029,1675
Su,0,2029,1725
Su,0,2029,1775
Su,0,2029,1825
Su,0,2029,1875
Su,0,2029,1925
Su,0,2029,1975
Su,0,2030,225
Su,0,2030,275
Su,0,2030,325
Su,0,2030,375
Su,0,2030,425
Su,0,2030,475
Su,0,2030,525
Su,0,2030,575
Su,0,2030,625
Su,0,2030,675
Su,0,2030,725
Su,0,2030,775
Su,0,2030,825
Su,0,2030,875
Su,0,2030,925
Su,0,2030,975
Su,0,2030,1025
Su,0,2030,1075
Su,0,2030,1125
Su,0,2030,1175
Su,0,2030,1225
Su,0,2030,1275
Su,0,2030,1325
Su,0,2030,1375
Su,0,2030,1425
Su,0,2030,1475
Su,0,2030,1525
Su,0,2030,1575
Su,0,2030,1625
Su,0,2030,1675
Su,0,2030,1725
Su,0,2030,1775
Su,0,2030,1825
Su,0,2030,1875
Su,0,2030,1925
Su,0,2030,1975
Su,0,2031,225
Su,0,2031,275
Su,0,2031,325
Su,0,2031,375
Su,0,2031,425
Su,0,2031,475
Su,0,2031,525
Su,0,2031,575
Su,0,2031,625
Su,0,2031,675
Su,0,2031,725
Su,0,2031,775
Su,0,2031,825
Su,0,2031,875
Su,0,2031,925
Su,0,2031,975
Su,0,2031,1025
Su,0,2031,1075
Su,0,2031,1125
Su,0,2031,1175
Su,0,2031,1225
Su,0,2031,1275
Su,0,2031,1325
Su,0,2031,1375
Su,0,2031,1425
Su,0,2031,1475
Su,0,2031,1525
Su,0,2031,1575
Su,0,2031,1625
Su,0,2031,1675
Su,0,2031,1725
Su,0,2031,1775
Su,0,2031,1825
Su,0,2031,1875
Su,0,2031,1925
Su,0,2031,1975
Su,0,2032,225
Su,0,2032,275
Su,0,2032,325
Su,0,2032,375
Su,0,2032,425
Su,0,2032,475
Su,0,2032,525
Su,0,2032,575
Su,0,2032,625
Su,0,2032,675
Su,0,2032,725
Su,0,2032,775
Su,0,2032,825
Su,0,2032,875
Su,0,2032,925
Su,0,2032,975
Su,0,2032,1025
Su,0,2032,1075
Su,0,2032,1125
Su,0,2032,1175
Su,0,2032,1225
Su,0,2032,1275
Su,0,2032,1325
Su,0,2032,1375
Su,0,2032,1425
Su,0,2032,1475
Su,0,2032,1525
Su,0,2032,1575
Su,0,2032,1625
Su,0,2032,1675
Su,0,2032,1725
Su,0,2032,1775
Su,0,2032,1825
Su,0,2032,1875
Su,0,2032,1925
Su,0,2032,1975
Su,0,2033,225
Su,0,2033,275
Su,0,2033,325
Su,0,2033,375
Su,0,2033,425
Su,0,2033,475
Su,0,2033,525
Su,0,2033,575
Su,0,2033,625
Su,0,2033,675
Su,0,2033,725
Su,0,2033,775
Su,0,2033,825
Su,0,2033,875
Su,0,2033,925
Su,0,2033,975
Su,0,2033,1025
Su,0,2033,1075
Su,0,2033,1125
Su,0,2033,1175
Su,0,2033,1225
Su,0,2033,1275
Su,0,2033,1325
Su,0,2033,1375
Su,0,2033,1425
Su,0,2033,1475
Su,0,2033,1525
Su,0,2033,1575
Su,0,2033,1625
Su,0,2033,1675
Su,0,2033,1725
Su,0,2033,1775
Su,0,2033,1825
Su,0,2033,1875
Su,0,2033,1925
Su,0,2033,1975
Su,0,2034,225
Su,0,2034,275
Su,0,2034,325
Su,0,2034,375
Su,0,2034,425
Su,0,2034,475
Su,0,2034,525
Su,0,2034,575
Su,0,2034,625
Su,0,2034,675
Su,0,2034,725
Su,0,2034,775
Su,0,2034,825
Su,0,2034,875
Su,0,2034,925
Su,0,2034,975
Su,0,2034,1025
Su,0,2034,1075
Su,0,2034,1125
Su,0,2034,1175
Su,0,2034,1225
Su,0,2034,1275
Su,0,2034,1325
Su,0,2034,1375
Su,0,2034,1425
Su,0,2034,1475
Su,0,2034,1525
Su,0,2034,1575
Su,0,2034,1625
Su,0,2034,1675
Su,0,2034,1725
Su,0,2034,1775
Su,0,2034,1825
Su,0,2034,1875
Su,0,2034,1925
Su,0,2034,1975
Su,0,2035,225
Su,0,2035,275
Su,0,2035,325
Su,0,2035,375
Su,0,2035,425
Su,0,2035,475
Su,0,2035,525
Su,0,2035,575
Su,0,2035,625
Su,0,2035,675
Su,0,2035,725
Su,0,2035,775
Su,0,2035,825
Su,0,2035,875
Su,0,2035,925
Su,0,2035,975
Su,0,2035,1025
Su,0,2035,1075
Su,0,2035,1125
Su,0,2035,1175
Su,0,2035,1225
Su,0,2035,1275
Su,0,2035,1325
Su,0,2035,1375
Su,0,2035,1425
Su,0,2035,1475
Su,0,2035,1525
Su,0,2035,1575
Su,0,2035,1625
Su,0,2035,1675
Su,0,2035,1725
Su,0,2035,1775
Su,0,2035,1825
Su,0,2035,1875
Su,0,2035,1925
Su,0,2035,1975
Su,0,2036,225
Su,0,2036,275
Su,0,2036,325
Su,0,2036,375
Su,0,2036,425
Su,0,2036,475
Su,0,2036,525
Su,0,2036,575
Su,0,2036,625
Su,0,2036,675
Su,0,2036,725
Su,0,2036,775
Su,0,2036,825
Su,0,2036,875
Su,0,2036,925
Su,0,2036,975
Su,0,2036,1025
Su,0,2036,1075
Su,0,2036,1125
Su,0,2036,1175
Su,0,2036,1225
Su,0,2036,1275
Su,0,2036,1325
Su,0,2036,1375
Su,0,2036,1425
Su,0,2036,1475
Su,0,2036,1525
Su,0,2036,1575
Su,0,2036,1625
Su,0,2036,1675
Su,0,2036,1725
Su,0,2036,1775
Su,0,2036,1825
Su,0,2036,1875
Su,0,2036,1925
Su,0,2036,1975
Su,0,2037,225
Su,0,2037,275
Su,0,2037,325
Su,0,2037,375
Su,0,2037,425
Su,0,2037,475
Su,0,2037,525
Su,0,2037,575
Su,0,2037,625
Su,0,2037,675
Su,0,2037,725
Su,0,2037,775
Su,0,2037,825
Su,0,2037,875
Su,0,2037,925
Su,0,2037,975
Su,0,2037,1025
Su,0,2037,1075
Su,0,2037,1125
Su,0,2037,1175
Su,0,2037,1225
Su,0,2037,1275
Su,0,2037,1325
Su,0,2037,1375
Su,0,2037,1425
Su,0,2037,1475
Su,0,2037,1525
Su,0,2037,1575
Su,0,2037,1625
Su,0,2037,1675
Su,0,2037,1725
Su,0,2037,1775
Su,0,2037,1825
Su,0,2037,1875
Su,0,2037,1925
Su,0,2037,1975
Su,0,2038,225
Su,0,2038,275
Su,0,2038,325
Su,0,2038,375
Su,0,2038,425
Su,0,2038,475
Su,0,2038,525
Su,0,2038,575
Su,0,2038,625
Su,0,2038,675
Su,0,2038,725
Su,0,2038,775
Su,0,2038,825
Su,0,2038,875
Su,0,2038,925
Su,0,2038,975
Su,0,2038,1025
Su,0,2038,1075
Su,0,2038,1125
Su,0,2038,1175
Su,0,2038,1225
Su,0,2038,1275
Su,0,2038,1325
Su,0,2038,1375
Su,0,2038,1425
Su,0,2038,1475
Su,0,2038,1525
Su,0,2038,1575
Su,0,2038,1625
Su,0,2038,1675
Su,0,2038,1725
Su,0,2038,1775
Su,0,2038,1825
Su,0,2038,1875
Su,0,2038,1925
Su,0,2038,1975
Su,0,2039,225
Su,0,2039,275
Su,0,2039,325
Su,0,2039,375
Su,0,2039,425
Su,0,2039,475
Su,0,2039,525
Su,0,2039,575
Su,0,2039,625
Su,0,2039,675
Su,0,2039,725
Su,0,2039,775
Su,0,2039,825
Su,0,2039,875
Su,0,2039,925
Su,0,2039,975
Su,0,2039,1025
Su,0,2039,1075
Su,0,2039,1125
Su,0,2039,1175
Su,0,2039,1225
Su,0,2039,1275
Su,0,2039,1325
Su,0,2039,1375
Su,0,2039,1425
Su,0,2039,1475
Su,0,2039,1525
Su,0,2039,1575
Su,0,2039,1625
Su,0,2039,1675
Su,0,2039,1725
Su,0,2039,1775
Su,0,2039,1825
Su,0,2039,1875
Su,0,2039,1925
Su,0,2039,1975
Su,0,2040,225
Su,0,2040,275
Su,0,2040,325
Su,0,2040,375
Su,0,2040,425
Su,0,2040,475
Su,0,2040,525
Su,0,2040,575
Su,0,2040,625
Su,0,2040,675
Su,0,2040,725
Su,0,2040,775
Su,0,2040,825
Su,0,2040,875
Su,0,2040,925
Su,0,2040,975
Su,0,2040,1025
Su,0,2040,1075
Su,0,2040,1125
Su,0,2040,1175
Su,0,2040,1225
Su,0,2040,1275
Su,0,2040,1325
Su,0,2040,1375
Su,0,2040,1425
Su,0,2040,1475
Su,0,2040,1525
Su,0,2040,1575
Su,0,2040,1625
Su,0,2040,1675
Su,0,2040,1725
Su,0,2040,1775
Su,0,2040,1825
Su,0,2040,1875
Su,0,2040,1925
Su,0,2040,1975
Su,0,2041,225
Su,0,2041,275
Su,0,2041,325
Su,0,2041,375
Su,0,2041,425
Su,0,2041,475
Su,0,2041,525
Su,0,2041,575
Su,0,2041,625
Su,0,2041,675
Su,0,2041,725
Su,0,2041,775
Su,0,2041,825
Su,0,2041,875
Su,0,2041,925
Su,0,2041,975
Su,0,2041,1025
Su,0,2041,1075
Su,0,2041,1125
Su,0,2041,1175
Su,0,2041,1225
Su,0,2041,1275
Su,0,2041,1325
Su,0,2041,1375
Su,0,2041,1425
Su,0,2041,1475
Su,0,2041,1525
Su,0,2041,1575
Su,0,2041,1625
Su,0,2041,1675
Su,0,2041,1725
Su,0,2041,1775
Su,0,2041,1825
Su,0,2041,1875
Su,0,2041,1925
Su,0,2041,1975
Su,0,2042,225
Su,0,2042,275
Su,0,2042,325
Su,0,2042,375
Su,0,2042,425
Su,0,2042,475
Su,0,2042,525
Su,0,2042,575
Su,0,2042,625
Su,0,2042,675
Su,0,2042,725
Su,0,2042,775
Su,0,2042,825
Su,0,2042,875
Su,0,2042,925
Su,0,2042,975
Su,0,2042,1025
Su,0,2042,1075
Su,0,2042,1125
Su,0,2042,1175
Su,0,2042,1225
Su,0,2042,1275
Su,0,2042,1325
Su,0,2042,1375
Su,0,2042,1425
Su,0,2042,1475
Su,0,2042,1525
Su,0,2042,1575
Su,0,2042,1625
Su,0,2042,1675
Su,0,2042,1725
Su,0,2042,1775
Su,0,2042,1825
Su,0,2042,1875
Su,0,2042,1925
Su,0,2042,1975
Su,0,2043,225
Su,0,2043,275
Su,0,2043,325
Su,0,2043,375
Su,0,2043,425
Su,0,2043,475
Su,0,2043,525
Su,0,2043,575
Su,0,2043,625
Su,0,2043,675
Su,0,2043,725
Su,0,2043,775
Su,0,2043,825
Su,0,2043,875
Su,0,2043,925
Su,0,2043,975
Su,0,2043,1025
Su,0,2043,1075
Su,0,2043,1125
Su,0,2043,1175
Su,0,2043,1225
Su,0,2043,1275
Su,0,2043,1325
Su,0,2043,1375
Su,0,2043,1425
Su,0,2043,1475
Su,0,2043,1525
Su,0,2043,1575
Su,0,2043,1625
Su,0,2043,1675
Su,0,2043,1725
Su,0,2043,1775
Su,0,2043,1825
Su,0,2043,1875
Su,0,2043,1925
Su,0,2043,1975
Su,0,2044,225
Su,0,2044,275
Su,0,2044,325
Su,0,2044,375
Su,0,2044,425
Su,0,2044,475
Su,0,2044,525
Su,0,2044,575
Su,0,2044,625
Su,0,2044,675
Su,0,2044,725
Su,0,2044,775
Su,0,2044,825
Su,0,2044,875
Su,0,2044,925
Su,0,2044,975
Su,0,2044,1025
Su,0,2044,1075
Su,0,2044,1125
Su,0,2044,1175
Su,0,2044,1225
Su,0,2044,1275
Su,0,2044,1325
Su,0,2044,1375
Su,0,2044,1425
Su,0,2044,1475
Su,0,2044,1525
Su,0,2044,1575
Su,0,2044,1625
Su,0,2044,1675
Su,0,2044,1725
Su,0,2044,1775
Su,0,2044,1825
Su,0,2044,1875
Su,0,2044,1925
Su,0,2044,1975
Su,0,2045,225
Su,0,2045,275
Su,0,2045,325
Su,0,2045,375
Su,0,2045,425
Su,0,2045,475
Su,0,2045,525
Su,0,2045,575
Su,0,2045,625
Su,0,2045,675
Su,0,2045,725
Su,0,2045,775
Su,0,2045,825
Su,0,2045,875
Su,0,2045,925
Su,0,2045,975
Su,0,2045,1025
Su,0,2045,1075
Su,0,2045,1125
Su,0,2045,1175
Su,0,2045,1225
Su,0,2045,1275
Su,0,2045,1325
Su,0,2045,1375
Su,0,2045,1425
Su,0,2045,1475
Su,0,2045,1525
Su,0,2045,1575
Su,0,2045,1625
Su,0,2045,1675
Su,0,2045,1725
Su,0,2045,1775
Su,0,2045,1825
Su,0,2045,1875
Su,0,2045,1925
Su,0,2045,1975
Su,0,2046,225
Su,0,2046,275
Su,0,2046,325
Su,0,2046,375
Su,0,2046,425
Su,0,2046,475
Su,0,2046,525
Su,0,2046,575
Su,0,2046,625
Su,0,2046,675
Su,0,2046,725
Su,0,2046,775
Su,0,2046,825
Su,0,2046,875
Su,0,2046,925
Su,0,2046,975
Su,0,2046,1025
Su,0,2046,1075
Su,0,2046,1125
Su,0,2046,1175
Su,0,2046,1225
Su,0,2046,1275
Su,0,2046,1325
Su,0,2046,1375
Su,0,2046,1425
Su,0,2046,1475
Su,0,2046,1525
Su,0,2046,1575
Su,0,2046,1625
Su,0,2046,1675
Su,0,2046,1725
Su,0,2046,1775
Su,0,2046,1825
Su,0,2046,1875
Su,0,2046,1925
Su,0,2046,1975
Su,0,2047,225
Su,0,2047,275
Su,0,2047,325
Su,0,2047,375
Su,0,2047,425
Su,0,2047,475
Su,0,2047,525
Su,0,2047,575
Su,0,2047,625
Su,0,2047,675
Su,0,2047,725
Su,0,2047,775
Su,0,2047,825
Su,0,2047,875
Su,0,2047,925
Su,0,2047,975
Su,0,2047,1025
Su,0,2047,1075
Su,0,2047,1125
Su,0,2047,1175
Su,0,2047,1225
Su,0,2047,1275
Su,0,2047,1325
Su,0,2047,1375
Su,0,2047,1425
Su,0,2047,1475
Su,0,2047,1525
Su,0,2047,1575
Su,0,2047,1625
Su,0,2047,1675
Su,0,2047,1725
Su,0,2047,1775
Su,0,2047,1825
Su,0,2047,1875
Su,0,2047,1925
Su,0,2047,1975
Su,0,2048,225
Su,0,2048,275
Su,0,2048,325
Su,0,2048,375
Su,0,2048,425
Su,0,2048,475
Su,0,2048,525
Su,0,2048,575
Su,0,2048,625
Su,0,2048,675
Su,0,2048,725
Su,0,2048,775
Su,0,2048,825
Su,0,2048,875
Su,0,2048,925
Su,0,2048,975
