S_148kg,S_750kg,S_1250kg,Su_260kg,Su_473kg,N_0p0014137kg,N_0p567kg,N_6kg,N_148kg,N_260kg,N_473kg,N_750kg,N_1250kg,Sns,B,TimeStep
218,134,27,2,6,0,0,2,0,0,0,0,0,0,2,134
9,70,0,1,3,0,0,1,1,0,0,0,0,0,0,134
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,134
44,142,0,0,3,0,0,0,4,0,0,0,0,1,0,134
0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,134
0,0,0,0,2,0,0,7,3,0,0,0,0,0,1,134
0,0,0,1,4,0,1,10,2,0,0,0,0,0,0,134
0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,134
74,0,0,0,0,0,0,4,1,0,0,0,0,0,0,134
0,0,0,1,0,0,0,8,2,0,0,0,0,0,0,134
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,134
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,134
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,134
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,134
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,134
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
526,0,0,0,0,0,0,1,0,0,0,0,0,0,0,134
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,134
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
0,0,663,0,0,0,0,0,0,0,0,0,0,1,0,135
0,0,560,0,0,0,0,1,0,0,0,0,0,3,0,135
0,710,0,1,0,0,0,1,0,0,0,0,0,2,1,135
0,0,0,4,0,0,0,0,1,0,0,0,0,5,1,135
0,0,0,5,0,0,0,0,1,0,0,0,0,8,2,135
76,0,0,8,2,0,0,1,0,0,0,0,0,33,0,135
551,156,51,13,3,0,0,0,1,0,0,0,0,35,0,135
203,328,109,7,1,0,1,0,1,0,0,0,0,2,1,135
69,0,0,4,1,0,0,0,0,0,0,0,0,7,2,135
206,132,27,1,1,0,0,1,1,0,0,0,0,1,0,135
10,72,0,1,0,0,0,1,2,0,0,0,0,0,1,135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135
47,149,0,1,0,0,0,0,0,0,0,0,0,0,1,135
0,0,0,2,0,0,0,1,2,0,0,0,0,0,1,135
0,0,0,0,1,0,0,1,4,0,0,0,0,0,1,135
0,0,0,1,4,0,1,8,9,0,0,0,0,0,2,135
0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,135
75,0,0,0,0,0,1,3,2,0,0,0,0,0,1,135
0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,135
0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,135
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,135
0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,135
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,135
524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
441,0,0,1,0,0,0,0,0,0,0,0,0,0,0,135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,136
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,136
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,136
0,0,663,0,0,0,0,0,0,0,0,0,0,0,1,136
0,0,556,0,0,0,0,0,1,0,0,0,0,2,0,136
0,708,0,1,0,0,0,0,0,0,0,0,0,0,1,136
0,0,0,4,0,0,0,0,1,0,0,0,0,6,0,136
0,0,0,3,1,0,0,1,0,1,0,0,0,11,1,136
76,0,0,6,4,0,0,0,0,2,0,0,0,18,3,136
550,157,52,14,3,0,2,0,0,0,0,0,0,34,2,136
200,315,114,7,2,0,0,0,0,0,0,0,0,8,0,136
72,0,0,7,0,0,0,3,0,0,0,0,0,9,0,136
205,138,33,4,2,0,0,1,0,0,0,0,0,3,2,136
7,74,0,1,2,0,0,1,0,0,0,0,0,0,0,136
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,136
42,143,0,2,2,0,0,1,1,0,0,0,0,2,0,136
0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,136
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,136
0,0,0,1,2,0,1,7,7,0,0,0,0,0,1,136
0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,136
74,0,0,0,0,0,0,2,0,0,0,0,0,0,0,136
0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,136
0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,136
0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,136
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,136
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,136
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,136
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,136
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,136
521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,136
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
0,0,660,0,0,0,1,0,1,0,0,0,0,1,0,137
0,0,559,0,0,0,0,1,1,0,0,0,0,0,1,137
0,711,0,2,1,0,0,0,0,0,0,0,0,0,1,137
0,0,0,5,0,0,0,0,1,0,0,0,0,2,0,137
0,0,0,4,1,0,0,0,0,0,0,0,0,9,3,137
79,0,0,9,3,0,0,1,0,0,0,0,0,24,4,137
553,153,53,13,4,0,0,0,1,0,1,0,0,31,3,137
197,310,114,5,4,0,0,0,0,0,0,0,0,6,0,137
78,0,0,8,1,0,0,2,0,0,0,0,0,2,0,137
209,132,27,2,0,0,0,1,1,0,0,0,0,1,0,137
7,71,0,0,4,0,1,0,1,0,0,0,0,0,0,137
0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,137
48,145,0,0,2,0,0,2,0,0,0,0,0,1,0,137
0,0,0,0,0,0,1,3,3,0,0,0,0,0,1,137
0,0,0,0,1,0,0,6,4,1,0,0,0,0,0,137
0,0,0,0,2,0,0,2,3,0,0,0,0,0,0,137
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,137
76,0,0,0,1,0,0,4,1,0,0,0,0,0,0,137
0,0,0,3,0,0,0,5,2,0,0,0,0,0,0,137
0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,137
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,137
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,137
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,137
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,137
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,137
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,138
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,138
0,0,668,0,0,0,0,0,0,0,0,0,0,1,0,138
0,0,561,0,0,0,1,0,0,0,0,0,0,0,0,138
0,703,0,1,1,0,1,1,0,0,0,0,1,1,2,138
0,0,0,1,0,0,0,0,0,0,0,0,0,8,1,138
0,0,0,5,1,0,0,0,0,0,0,0,0,8,1,138
80,0,0,8,3,0,0,0,0,0,0,0,0,20,2,138
553,158,60,12,2,0,0,0,1,0,0,0,0,26,0,138
205,312,103,6,0,0,0,1,0,0,0,0,0,9,2,138
78,0,0,4,0,0,0,1,1,0,0,0,0,9,1,138
218,130,29,3,7,0,0,1,0,0,0,0,0,0,1,138
9,73,0,1,2,0,2,0,0,0,0,0,0,0,1,138
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,138
44,147,0,1,1,0,0,2,0,0,0,0,0,1,1,138
0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,138
0,0,0,1,2,0,0,7,2,0,0,0,0,0,0,138
0,0,0,0,7,0,0,3,2,0,0,0,0,0,0,138
0,0,0,0,0,0,1,6,3,0,0,0,0,0,0,138
72,0,0,0,1,0,0,9,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,138
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,138
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,138
31,0,0,0,0,0,0,1,1,0,0,0,0,0,0,138
7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
524,0,0,1,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,139
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,139
0,0,664,0,0,0,1,0,1,0,0,0,0,1,0,139
0,0,550,1,0,0,0,0,1,0,0,0,0,1,1,139
0,710,0,3,0,0,0,0,0,0,0,0,0,3,0,139
0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,139
0,0,0,4,1,0,1,0,0,0,0,0,0,13,1,139
78,0,0,11,3,0,0,0,1,0,0,0,0,18,2,139
538,156,54,14,6,0,0,0,1,0,0,0,0,27,1,139
193,313,106,7,0,0,0,0,0,0,0,0,0,4,3,139
82,0,0,6,0,0,0,1,1,0,0,0,0,10,1,139
216,134,36,0,4,0,0,0,0,0,0,0,0,0,0,139
8,72,0,1,0,0,0,0,0,0,0,0,0,0,0,139
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,139
44,152,0,0,0,0,0,0,0,0,0,0,0,0,0,139
0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,139
0,0,0,0,0,0,0,9,3,0,0,0,0,1,0,139
0,0,0,0,4,0,1,5,3,0,0,0,0,0,0,139
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,139
78,0,0,0,0,0,0,4,2,0,0,0,0,0,0,139
0,0,0,2,0,0,0,5,1,0,0,0,0,0,1,139
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,139
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,139
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
31,0,0,0,0,0,0,1,1,0,0,0,0,0,1,139
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,139
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,139
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,139
446,0,0,0,0,0,0,2,0,0,0,0,0,0,0,139
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,140
0,0,666,0,0,0,0,0,0,0,0,0,0,1,1,140
0,0,565,0,0,0,1,0,0,0,0,0,0,0,0,140
0,703,0,0,0,0,0,0,0,0,0,0,0,1,0,140
0,0,0,2,1,0,0,0,0,0,0,0,0,7,2,140
0,0,0,4,0,0,0,2,0,1,0,0,0,5,0,140
81,0,0,11,2,0,0,0,1,0,0,0,0,25,0,140
548,153,50,21,2,0,0,0,0,0,1,0,0,37,2,140
200,319,103,2,0,0,0,0,0,0,0,0,0,8,1,140
84,0,0,3,1,0,0,1,0,0,0,0,0,6,1,140
210,124,30,3,5,0,0,1,0,0,0,0,0,0,1,140
10,73,0,1,2,0,0,0,0,0,0,0,0,1,2,140
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,140
43,143,0,2,1,0,0,0,0,0,0,0,0,0,0,140
0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,140
0,0,0,1,1,0,0,5,2,0,0,0,0,0,0,140
0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,140
0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,140
72,0,0,0,0,0,1,2,0,0,0,0,0,0,0,140
0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,140
0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,140
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,140
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,140
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,140
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,140
0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,140
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
0,0,661,0,0,0,2,0,0,0,0,0,0,0,0,141
0,0,552,1,0,0,1,1,0,0,0,0,0,0,2,141
0,704,0,2,0,0,0,0,0,0,0,0,0,2,0,141
0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,141
0,0,0,4,2,0,0,0,0,0,0,0,0,12,2,141
78,0,0,11,1,0,0,1,0,0,0,0,0,20,0,141
538,159,51,20,1,0,1,1,1,0,1,0,0,34,1,141
200,310,111,7,1,0,0,1,0,0,0,0,0,5,1,141
74,0,0,6,1,0,0,0,2,0,0,0,0,5,1,141
220,135,27,1,1,0,0,0,1,0,0,0,0,1,1,141
8,70,0,0,0,0,1,0,0,0,0,0,0,0,0,141
0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,141
45,148,0,0,3,0,0,0,1,0,0,0,0,1,1,141
0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,141
0,0,0,0,3,0,0,8,3,0,0,0,0,0,0,141
0,0,0,1,0,0,0,9,5,0,0,0,0,0,0,141
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,141
76,0,0,0,0,0,1,4,0,0,0,0,0,0,0,141
0,0,0,2,0,0,0,8,2,0,0,0,0,0,0,141
0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,141
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,141
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,141
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,141
25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,141
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,141
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,141
525,0,0,0,0,0,0,1,0,0,0,0,0,0,0,141
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
447,0,0,0,0,0,0,1,0,0,0,0,0,0,0,141
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,142
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,142
0,0,660,0,0,0,0,0,0,0,0,0,0,3,0,142
0,0,561,0,0,0,1,0,2,0,0,0,0,0,0,142
0,713,0,3,0,0,2,0,0,0,0,0,0,0,2,142
0,0,0,3,0,0,0,0,0,1,0,0,0,11,1,142
0,0,0,1,1,0,0,0,0,0,0,0,0,9,1,142
77,0,0,8,2,0,0,1,0,2,0,0,0,19,2,142
544,152,52,11,4,0,0,0,0,0,0,0,0,27,1,142
199,314,110,7,2,0,0,0,0,0,0,0,0,7,0,142
82,0,0,7,0,0,1,1,1,0,0,0,0,5,0,142
213,130,31,2,3,0,0,5,0,0,0,0,0,1,1,142
2,71,0,3,2,0,3,1,0,0,0,0,0,0,0,142
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
45,146,0,3,1,0,0,2,0,0,0,0,0,0,0,142
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,142
0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,142
0,0,0,2,2,0,1,4,5,0,0,0,0,0,0,142
0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,142
76,0,0,0,1,0,0,9,1,0,0,0,0,0,0,142
0,0,0,3,0,0,1,5,2,0,0,0,0,0,1,142
0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,142
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,142
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,142
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,142
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,142
517,0,0,0,0,0,0,1,0,0,0,0,0,0,0,142
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
445,0,0,1,0,0,0,0,0,0,0,0,0,0,0,142
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,143
0,0,663,0,0,0,0,0,0,0,0,0,0,1,0,143
0,0,557,1,0,0,0,0,0,0,0,0,0,3,0,143
0,713,0,1,2,0,0,0,0,0,0,0,1,1,1,143
0,0,0,1,0,0,0,0,1,0,0,0,0,5,1,143
0,0,0,5,0,0,0,2,0,0,0,0,0,15,2,143
78,0,0,7,1,0,0,0,0,2,0,0,0,23,1,143
557,157,55,11,1,0,0,0,0,0,0,0,0,23,3,143
195,314,104,8,0,0,0,1,1,0,0,0,0,4,0,143
77,0,0,6,2,0,0,3,1,0,0,0,0,10,2,143
209,127,27,4,4,0,0,0,1,0,0,0,0,2,0,143
3,74,0,1,3,0,0,1,0,0,0,0,0,0,1,143
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,143
42,147,0,3,1,0,0,2,0,0,0,0,0,1,0,143
0,0,0,1,0,0,0,5,1,0,0,0,0,0,1,143
0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,143
0,0,0,0,4,0,0,4,6,0,0,0,0,0,1,143
0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,143
74,0,0,0,1,0,0,4,1,0,0,0,0,0,2,143
0,0,0,1,0,0,0,4,5,0,0,0,0,0,0,143
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,143
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,143
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
